index,District_Name,Crop_Year,Season,Crop,Area,Production
5574,CHAMARAJANAGAR,2000,Kharif ,Horse-gram,367,166
5575,CHAMARAJANAGAR,2000,Kharif ,Jowar,25620,17461
5576,CHAMARAJANAGAR,2000,Kharif ,Maize,19773,53980
5577,CHAMARAJANAGAR,2000,Kharif ,Moong(Green Gram),838,348
5578,CHAMARAJANAGAR,2000,Kharif ,Niger seed,697,144
5579,CHAMARAJANAGAR,2000,Kharif ,Other Kharif pulses,5221,2319
5580,CHAMARAJANAGAR,2000,Kharif ,Ragi,22084,34312
5581,CHAMARAJANAGAR,2000,Kharif ,Rice,16213,42295
5582,CHAMARAJANAGAR,2000,Kharif ,Sesamum,954,392
5583,CHAMARAJANAGAR,2000,Kharif ,Small millets,51,44
5584,CHAMARAJANAGAR,2000,Kharif ,Soyabean,4,4
5585,CHAMARAJANAGAR,2000,Kharif ,Sunflower,2686,1186
5586,CHAMARAJANAGAR,2000,Kharif ,Urad,1053,407
5587,CHAMARAJANAGAR,2000,Rabi ,Gram,1100,714
5588,CHAMARAJANAGAR,2000,Rabi ,Groundnut,538,591
5589,CHAMARAJANAGAR,2000,Rabi ,Horse-gram,19659,6313
5590,CHAMARAJANAGAR,2000,Rabi ,Maize,173,474
5591,CHAMARAJANAGAR,2000,Rabi ,Moong(Green Gram),687,184
5592,CHAMARAJANAGAR,2000,Rabi ,Other  Rabi pulses,1692,200
5593,CHAMARAJANAGAR,2000,Rabi ,Ragi,105,163
5594,CHAMARAJANAGAR,2000,Rabi ,Rice,85,182
5595,CHAMARAJANAGAR,2000,Rabi ,Sunflower,8,6
5596,CHAMARAJANAGAR,2000,Rabi ,Urad,52,18
5597,CHAMARAJANAGAR,2000,Rabi ,Wheat,6,9
5598,CHAMARAJANAGAR,2000,Summer ,Jowar,100,203
5599,CHAMARAJANAGAR,2000,Summer ,Maize,269,756
5600,CHAMARAJANAGAR,2000,Summer ,Ragi,708,1375
5601,CHAMARAJANAGAR,2000,Summer ,Rice,2485,6296
5602,CHAMARAJANAGAR,2000,Summer ,Sunflower,154,110
5603,CHAMARAJANAGAR,2000,Whole Year,Arecanut,329,234
5604,CHAMARAJANAGAR,2000,Whole Year,Banana,1132,24597
5605,CHAMARAJANAGAR,2000,Whole Year,Cardamom,14,1
5606,CHAMARAJANAGAR,2000,Whole Year,Coconut ,7351,26177
